2024-12-02 15:12:55.251 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'ip102', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 20, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16, 32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 102, 'data_path': '../../data/ip102_v1.1/images/', 'data': {'train_set': {'list_path': './data/ip102/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/ip102/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/ip102/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_102_32.npy', 'CSQ_center': './CSQcenters/CSQ_102_32.npy', 'remarks': 'Ours', 'save_path': './results/ip102/Ours', 'save_center': './results/ip102/Ours/ours_32.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 45095}
2024-12-02 15:12:55.251 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 1/1000 15:12:55 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:15:41.985 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.03639520011208159, center loss: 25.638968337327242, pair loss: 0
2024-12-02 15:15:41.986 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 2/1000 15:15:41 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:18:28.882 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.02942297338435413, center loss: 20.723600193858147, pair loss: 0
2024-12-02 15:18:28.882 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 3/1000 15:18:28 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:21:15.660 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.02631725474188091, center loss: 18.534397618845105, pair loss: 0
2024-12-02 15:23:44.196 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-02 15:23:44.196 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 3/1000 15:18:28 bits: 32 dataset: ip102 Best mAP: 0.4730028762354549, current mAP: 0.4730028762354549
2024-12-02 15:23:44.196 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 4/1000 15:23:44 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:26:30.961 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.02425350860976581, center loss: 17.079857585951686, pair loss: 0
2024-12-02 15:26:30.962 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 5/1000 15:26:30 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:29:17.688 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.0225107822910691, center loss: 15.851637838408351, pair loss: 0
2024-12-02 15:29:17.688 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 6/1000 15:29:17 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:32:04.282 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.021172123574090342, center loss: 14.908267984166741, pair loss: 0
2024-12-02 15:34:31.356 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/ip102/Ours
2024-12-02 15:34:31.356 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 6/1000 15:29:17 bits: 32 dataset: ip102 Best mAP: 0.5584918297197627, current mAP: 0.5584918297197627
2024-12-02 15:34:31.357 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 7/1000 15:34:31 bits: 32 dataset: ip102 loss way: Ours training...
2024-12-02 15:37:18.263 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.020024795575291975, center loss: 14.099809954874218, pair loss: 0
